replay_buffer/top,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,evaluation/env_infos/final/grasp_success Mean,evaluation/env_infos/final/grasp_success Std,evaluation/env_infos/final/grasp_success Max,evaluation/env_infos/final/grasp_success Min,evaluation/env_infos/initial/grasp_success Mean,evaluation/env_infos/initial/grasp_success Std,evaluation/env_infos/initial/grasp_success Max,evaluation/env_infos/initial/grasp_success Min,evaluation/env_infos/grasp_success Mean,evaluation/env_infos/grasp_success Std,evaluation/env_infos/grasp_success Max,evaluation/env_infos/grasp_success Min,evaluation/env_infos/final/grasp_success_target Mean,evaluation/env_infos/final/grasp_success_target Std,evaluation/env_infos/final/grasp_success_target Max,evaluation/env_infos/final/grasp_success_target Min,evaluation/env_infos/initial/grasp_success_target Mean,evaluation/env_infos/initial/grasp_success_target Std,evaluation/env_infos/initial/grasp_success_target Max,evaluation/env_infos/initial/grasp_success_target Min,evaluation/env_infos/grasp_success_target Mean,evaluation/env_infos/grasp_success_target Std,evaluation/env_infos/grasp_success_target Max,evaluation/env_infos/grasp_success_target Min,evaluation/env_infos/final/place_success Mean,evaluation/env_infos/final/place_success Std,evaluation/env_infos/final/place_success Max,evaluation/env_infos/final/place_success Min,evaluation/env_infos/initial/place_success Mean,evaluation/env_infos/initial/place_success Std,evaluation/env_infos/initial/place_success Max,evaluation/env_infos/initial/place_success Min,evaluation/env_infos/place_success Mean,evaluation/env_infos/place_success Std,evaluation/env_infos/place_success Max,evaluation/env_infos/place_success Min,evaluation/env_infos/final/place_success_target Mean,evaluation/env_infos/final/place_success_target Std,evaluation/env_infos/final/place_success_target Max,evaluation/env_infos/final/place_success_target Min,evaluation/env_infos/initial/place_success_target Mean,evaluation/env_infos/initial/place_success_target Std,evaluation/env_infos/initial/place_success_target Max,evaluation/env_infos/initial/place_success_target Min,evaluation/env_infos/place_success_target Mean,evaluation/env_infos/place_success_target Std,evaluation/env_infos/place_success_target Max,evaluation/env_infos/place_success_target Min,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
275000,6.7793007,6.6386905,6.779284,6.6386905,0.46819937,0.4681994,8.276706e-06,1.1896446e-12,8.27671e-06,8.276702e-06,6.7664296e-05,9.5280155e-12,6.766429e-05,6.766428e-05,8.276706e-06,1.1910019e-12,8.27671e-06,8.2767e-06,6.7664296e-05,9.46268e-12,6.766429e-05,6.766428e-05,8.276706e-06,1.139707e-12,8.276709e-06,8.276702e-06,6.7664296e-05,9.994101e-12,6.7664296e-05,6.766428e-05,0.010079585,0.23051043,0.9,-0.9,0.140625,0.34763432,1.0,0.0,1,1,-5.3858776,8.276706e-06,1.2874752e-12,8.276708e-06,8.276702e-06,6.7664296e-05,9.784997e-12,6.766429e-05,6.766428e-05,0.14058119,0.34763432,0.9999562,-4.3792923e-05,-5.38587,0.6288187,-3.3207068,-6.9155173,0.001019628,0.0015642613,0.003301952,-0.0011104349,-7.413075e-06,0.00082751486,0.0008056808,-0.0020312322,0.9999000430107117,-0.0,0,0,200,5,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010196251,0.0015642572,0.00330194,-0.0011104344,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.04174346011132,0.009376222267746925,7.661046349443495,829.1057560117915,840.8179220436141,893.8945228271186,0
275000,127.52372,-6.9867477,134.58725,1.2916927,21.144176,1.9817376,-45.585518,24.016056,-1.379085,-137.20618,-28.72638,10.111824,-6.6106462,-51.466793,-75.60443,26.825489,-2.7370791,-138.61641,-30.833456,9.251546,-9.705068,-51.797985,-40.228092,21.266485,-2.131031,-123.21168,-28.707304,10.130087,-6.6576977,-50.48608,0.008957232,0.23775406,0.9,-0.9,0.13671875,0.3435502,1.0,0.0,1001,1001,40.50447,-24.808306,9.154105,-5.001246,-45.130447,-25.828224,9.632545,-5.6982803,-44.859325,-26.251558,15.0026455,-1.2507503,-77.75577,-1.0606341,1.6479592,3.1396766,-11.31704,0.0097731855,0.11923792,0.83281803,-0.37729532,-1.1243255,0.36528683,-0.17878436,-1.680304,0.9101675152778625,-0.8520163297653198,0,0,400,10,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0118688755,0.0887245,0.6073631,-0.3596059,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.2191689098253846,0.007615526206791401,3.15319399908185,823.1349832080305,829.5149616431445,1723.431758617051,1
275000,46.405334,-3.0016174,45.232594,-1.0123863,26.731018,1.6873361,-58.85394,16.847845,-16.989613,-125.68332,-56.146004,15.464596,-21.002756,-90.890045,-108.24261,43.587833,-18.36645,-210.16537,-62.312584,15.48953,-26.923851,-94.85518,-59.029747,17.146183,-21.09461,-108.3479,-56.639496,15.6760435,-21.542852,-92.289215,0.010386456,0.2359819,0.9,-0.9,0.140625,0.34763432,1.0,0.0,2001,2001,58.65844,-52.939278,14.641711,-19.584742,-88.46349,-53.160656,15.090314,-20.09512,-89.2502,-54.635815,16.195217,-19.051397,-102.41707,-0.3932634,1.9484038,3.2801175,-7.2161484,0.008172939,0.11352792,0.46563357,-0.33430865,-1.2379217,0.38747165,-0.11671318,-1.6809816,0.8301259875297546,-1.5618457794189453,0,0,600,15,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011366034,0.101284966,0.41930634,-0.32223114,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.0276692928746343,0.0075848763808608055,3.311682608909905,827.6713918894529,834.0183286676183,2557.4745478825644,2
275000,162.53188,-9.716019,155.20172,-2.8631592,49.76658,4.2760572,-109.46755,42.38533,-40.876835,-278.1009,-88.813385,23.105019,-37.59788,-146.04361,-190.72916,53.887135,-37.300755,-325.1261,-100.47015,23.546701,-38.711147,-152.64365,-109.04336,41.672394,-40.490807,-270.1321,-88.79731,22.82161,-40.406208,-147.03003,0.0052667977,0.23050748,0.9,-0.9,0.17578125,0.38063395,1.0,0.0,3001,3001,109.632324,-85.58327,22.842299,-40.93879,-141.7418,-84.41908,22.916174,-39.4113,-142.47397,-85.27234,24.882742,-34.514008,-231.41823,0.51756763,1.8771298,4.360116,-8.382812,0.0006615727,0.13515106,0.7921808,-0.5391619,-1.3939211,0.40019456,-0.073438115,-1.9680488,0.7580088376998901,-2.072425127029419,0,0,800,20,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021630596,0.10452495,0.43322426,-0.38945976,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.034817819483578,0.009691114537417889,2.936014201492071,814.1936586443335,820.1741817798465,3377.6659638257697,3
275000,190.6127,-4.994171,184.46379,-2.7855072,45.621487,4.6286087,-119.69887,33.370956,-50.274372,-249.58502,-114.937836,26.924799,-55.739925,-174.81688,-203.7514,58.491047,-55.852715,-366.08575,-127.67079,27.282244,-63.01094,-185.74295,-119.46414,31.983355,-50.068924,-220.95538,-114.520905,26.277872,-58.13555,-169.43051,0.009265665,0.23558295,0.9,-0.9,0.1484375,0.35553312,1.0,0.0,4001,4001,121.41226,-112.11722,26.718407,-49.5355,-165.70894,-111.41147,25.717785,-51.787354,-164.57253,-110.745514,30.680984,-55.064808,-257.9786,1.728777,1.8428912,5.632328,-3.8637161,0.008151226,0.1596608,1.2696394,-0.615843,-1.5609003,0.41345453,-0.14550228,-1.9313065,0.6940074563026428,-2.2901434898376465,0,0,1000,25,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034161255,0.07703692,0.42218634,-0.43085542,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.121622798964381,0.0071820830926299095,3.187881810590625,821.6242938851938,827.9409805778414,4205.622899483889,4
275000,85.524,-4.1526794,95.480194,-2.1792908,47.62661,3.4856582,-135.6586,27.147291,-71.62214,-215.38849,-130.46631,26.166174,-66.847206,-180.47015,-224.04747,50.96624,-68.09785,-334.56012,-141.71524,26.853052,-70.64831,-194.91594,-136.05414,27.661005,-70.93052,-214.90056,-130.55312,25.996136,-70.44087,-176.7739,0.005996785,0.2277035,0.9,-0.9,0.1484375,0.35553312,1.0,0.0,5001,5001,137.32484,-129.57185,25.674788,-71.84987,-175.93607,-128.3349,26.010891,-70.168045,-175.53047,-130.26215,27.440723,-70.41489,-212.56209,2.128635,1.8618311,6.0009575,-5.324974,0.010209498,0.19386438,1.4324208,-0.88227755,-1.6069052,0.37696648,-0.17750646,-1.9871756,0.6351991295814514,-2.664003849029541,0,0,1200,30,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034859587,0.089138225,0.61060524,-0.51187605,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.3264817595481873,0.01155046932399273,2.9780465187504888,817.8578220186755,824.1739007662982,5029.824947397225,5
275000,19.618893,-3.6775818,21.961044,-3.084732,42.96997,3.629179,-143.00768,24.793612,-80.84268,-202.87451,-141.93524,24.131123,-83.76799,-182.43288,-224.90665,47.530838,-72.45606,-322.90298,-154.84067,24.975388,-87.376335,-197.12463,-143.32698,24.957872,-74.45131,-186.29054,-141.91843,24.049809,-83.5447,-181.09369,-0.0034907414,0.22860944,0.9,-0.9,0.1015625,0.3020721,1.0,0.0,6001,6001,146.6192,-139.90018,24.454807,-76.6852,-177.59137,-139.88014,24.020617,-82.43535,-177.704,-139.0921,25.482567,-78.40736,-191.85551,2.9619694,2.0378425,7.071504,-3.5607305,0.0039833644,0.19765228,1.413484,-1.0624484,-1.707906,0.36196133,-0.15246475,-2.0730774,0.5810803771018982,-2.7345287799835205,0,0,1400,35,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03813309,0.096995845,0.55082357,-0.5193562,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.286291907541454,0.004575787112116814,3.4316021483391523,829.278277054429,836.0007468974218,5865.8495771037415,6
275000,17.33406,-3.4047546,16.905367,-3.0250397,40.234158,4.8496714,-148.34537,24.157251,-89.64617,-187.97456,-146.38942,23.791204,-93.532326,-181.59311,-226.05109,45.627243,-98.077156,-320.61603,-162.31888,26.020203,-100.31576,-215.32509,-148.83475,24.186148,-94.81262,-194.27394,-146.41231,23.634155,-93.73188,-182.24922,0.0019903462,0.25158483,0.9,-0.9,0.19140625,0.39340806,1.0,0.0,7001,7001,150.90573,-145.92552,23.814423,-97.17601,-178.0309,-144.93124,23.994694,-95.11336,-178.53099,-145.1957,23.868536,-94.74143,-185.75366,3.2423043,1.9495151,7.5921984,-3.7177005,0.0070977276,0.222397,1.491821,-1.3069879,-1.7220621,0.37739217,-0.18992302,-2.2082453,0.5311444401741028,-3.009866237640381,0,0,1600,40,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046268977,0.09697665,0.5673158,-0.58553654,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.4600096233189106,0.005383862182497978,2.9755684342235327,823.661365439184,830.102327358909,6695.966446305625,7
275000,13.79879,-3.7996674,13.623051,-3.0424194,34.150604,5.6828237,-150.39166,23.227177,-97.671234,-206.1834,-148.32703,22.795439,-94.74719,-181.35901,-218.557,37.477795,-103.308975,-281.13895,-166.59882,25.062925,-100.30686,-206.82361,-150.54344,22.817669,-97.60317,-184.98012,-148.16013,22.305767,-95.18842,-175.73323,0.0050461707,0.2383953,0.9,-0.9,0.15625,0.36309218,1.0,0.0,8001,8001,153.80367,-148.68655,22.902601,-96.37509,-177.21683,-147.56136,22.938255,-94.09652,-175.60818,-147.75662,23.334541,-93.34579,-184.89352,3.7452135,1.8458246,7.5814,-2.8684092,0.004985991,0.22810726,1.4042491,-1.2693607,-1.7949853,0.37242678,-0.19192003,-2.1140199,0.485188364982605,-3.076751232147217,0,0,1800,45,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046392694,0.11721169,0.57159585,-0.6543187,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.2486106734722853,0.00830098707228899,3.803642924875021,815.4955470077693,822.5561015931889,7518.537668889388,8
275000,4.6470766,-4.042557,5.5125246,-3.4033966,25.65216,6.140231,-148.8407,21.498121,-95.78658,-182.29607,-148.70139,21.409966,-99.46562,-177.6339,-202.51743,31.629257,-98.28085,-261.05234,-167.63568,23.898169,-97.11179,-201.22456,-150.42398,21.946386,-92.20578,-181.18684,-148.95676,21.319271,-98.44017,-174.64987,0.0063139526,0.23426387,0.9,-0.9,0.12890625,0.33509615,1.0,0.0,9001,9001,153.35016,-147.33844,21.427305,-93.98094,-173.67836,-147.60712,21.443726,-98.62789,-173.03676,-147.1399,21.44938,-94.93301,-174.76047,3.6759837,1.8543143,8.039049,-2.6800802,0.012325894,0.22655092,1.323331,-1.1958961,-1.7898123,0.3505603,-0.21849568,-2.127055,0.4428686201572418,-3.521437644958496,0,0,2000,50,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042077094,0.10977138,0.499442,-0.7028164,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.4692522902041674,0.010068993084132671,2.739773003384471,817.3930101916194,823.6121044782922,8342.175639965571,9
